,mkt,size,value,beta,mom,res_vol
2017-06-13,0.004646557432578177,-0.0007486938149782552,-0.0016742583035545898,0.0017625917518496745,0.001814384019749923,8.358579560317596e-05
2017-06-14,-0.0008110533056573411,-4.062829307779714e-05,0.0009804476666574846,-0.003941599204300808,0.0011930810129464485,-0.001020757270994054
2017-06-15,-0.0019008776698017007,-0.0022567579034818578,-0.0019012205124912364,-0.00036408531998207913,0.0017704468773260288,-0.004699323472182108
2017-06-16,-0.0009903735789195747,-0.0005208174909972268,-0.003947665885853206,0.0037863883708721194,2.6773034180559217e-05,-0.0037613836287078636
2017-06-19,0.00732296219223458,0.0017750926142622208,4.8342353004322136e-05,0.0021286834930229533,0.004410654302400591,0.001991603499466922
2017-06-20,-0.006867706128343246,0.0010914515612123394,-3.656098120559262e-05,-0.003936616985638731,0.0021244619698271355,0.0018696507981151847
2017-06-21,-0.0013476592824967289,0.0028171314573644654,-0.0003685712004879028,-0.0033147279724693706,0.004310646991546209,0.006502495821759933
2017-06-22,-0.00037442277390509497,0.0013737035717706508,-0.0014464263584548992,0.00020719043333805652,-0.0018292871967321256,0.00303172503169231
2017-06-23,0.0013060209125328405,-0.00029722829700946744,-0.0020436335942944474,0.001441213866225317,-0.001497064514639441,-0.00011171367514179638
2017-06-26,0.0017011352029524989,-0.0014952081293092894,0.0023864442158742765,-0.00020163708186824507,-0.00234275759673563,-0.00014918344268206272
2017-06-27,-0.007697067477572201,-0.0009335172165954584,0.0028623764711996277,0.001616019237082717,-0.0015793810476830367,-0.0030609260448308693
2017-06-28,0.007841612563938897,0.0016004057302708126,0.0009823326159955966,0.004411492191180339,0.001781688580948158,0.0009856966152145008
2017-06-29,-0.00898777869559066,0.00031231405201179234,0.0028668306297197263,0.0032381500139846706,-0.003059824207132214,-0.0009221242766885663
2017-06-30,0.002161069804782342,-0.0014600673031651083,-0.0007588158948157037,0.0008541340410863625,-0.002263055987021533,-0.0010549409207607264
2017-07-03,0.0020968823243876092,-0.0007056005454534112,0.0023068907283626916,0.005400965798156463,-0.005651807418091381,-0.0023209921180576817
2017-07-05,0.00046438924112035697,0.0012774494390815582,-0.0008502373129507393,-0.0001387183518581035,0.009496034605284517,-0.000948312252452551
2017-07-06,-0.00950091616171169,-2.7296373659870058e-05,0.0002243672573030832,-0.0013454765497577243,0.003509869057365409,-0.0007962517856230436
2017-07-07,0.006257788147074273,-0.0008755530870745712,-0.0009576247931735452,0.0005884979674982596,0.0037825501786448766,-0.0005692242274740731
2017-07-10,0.00021820513387222316,0.001016972856208171,-0.0018408037347676376,0.0039298207018922116,0.0018960891056423726,0.0010391593314208751
2017-07-11,-0.0010378345876189115,0.0007828583073173873,-0.00042623205684387826,0.0004712952412494516,5.460266228731619e-05,0.001671715111691972
2017-07-12,0.007292289058953889,0.0002207621139794488,-0.0009497562977045763,-0.0003710852316108293,0.001529329065680794,0.0028087647604084754
2017-07-13,0.001773668978516513,0.0006857703399720225,0.0016512285450275043,0.0023650048821610707,-0.00259376944354697,0.0005013083213074422
2017-07-14,0.0053515946108979515,1.882984234241791e-05,-0.0018100754401200493,-0.00031357211650084806,1.6569669634757065e-06,0.0012375200835481402
2017-07-17,0.00028136573308197387,-0.0012438054431856058,0.0006576161989711739,0.0003156243325769703,-0.0006863962153822866,-0.0013057779141530976
2017-07-18,0.0002567351451079762,0.0020345799037136012,-0.0019081531045831708,-0.001967517067082469,0.002429914524931839,0.002875970569756113
2017-07-19,0.005356106210691434,0.00045873697470568374,-0.001957448158251793,0.0020651855775053263,-0.0013669564065546243,0.0034149541799152684
2017-07-20,-0.00021309045772306104,0.0005169308350697604,2.1470009055253586e-05,-0.0032311785699518673,0.0015748595463504216,0.0014197621998815594
2017-07-21,0.0007097605887363604,-0.001652661243190519,-0.00022247830922979826,-0.0018707547860564357,0.0013209561592531266,0.00045239492958350686
2017-07-24,-0.0016849862023761474,3.590951228746704e-05,0.0002784968418108495,0.001343053947164999,0.0026667332203784005,-0.0003537540167573474
2017-07-25,0.0031801475215119702,0.00015533538691526224,0.0008867062805915859,0.004803871097007889,-0.004907998173497269,-0.0005497327736044296
2017-07-26,-0.0009580803602929448,0.0015345721676929419,-0.0022247312631736046,-0.0014782589050097487,0.0008060851781147452,0.00012383725103470074
2017-07-27,-0.0009361521862908395,0.00019679844144629617,0.0008764600639119379,-0.00305587248137296,-0.005602598435654839,-0.0006515796088538564
2017-07-28,-0.0008593250597779187,-0.0014537319277815085,0.0007906493413345407,-0.0026954695020047726,0.002207176972769639,0.0015255802923319647
2017-07-31,-7.217717835093947e-06,0.0002697312979056172,0.0023940479425412194,-0.0013018869274770825,-0.0017589308889932314,-9.251673442581829e-05
2017-08-01,0.0017843241074633766,-5.679134844552172e-05,0.00021333229773548557,-0.00015730626676073152,0.001771008585040118,-0.003164668300694811
2017-08-02,-0.00041783613521310546,0.0013788930391090617,-8.844794757960421e-05,-0.0007456452853065769,0.0022434703103780588,-0.001408655337053962
2017-08-03,-0.0018022009535413846,-0.0008117159788370082,-0.0006794612655171557,-0.0028692372737400868,0.0015593557637580998,-0.001391958982074935
2017-08-04,0.0018441065027698764,1.584216086124517e-05,-0.0004374833151876329,0.0036773204103268614,-0.0010956740154226745,-0.00026967076094696116
2017-08-07,0.0016240200825657428,0.0006778213301599788,0.0005048685252451823,-0.0011884079338167278,0.00269639816165694,0.001899576179470408
2017-08-08,-0.0030183047607344107,0.0014084529866972215,0.0020819910915387454,-0.0023129415450237273,0.0012391413057856898,0.0008142111101538253
2017-08-09,-0.0005922361532247467,0.0008428706061738611,-0.0008568773347823308,-0.0025003693293337926,0.00020236927924055975,0.0014649387256290382
2017-08-10,-0.013984701952561832,-0.0012567533917093353,-0.0007985866536450926,-0.0067425439992097125,-0.0011761894393166362,-0.002553867729424116
2017-08-11,0.000805396342179748,0.0008690127722866878,-0.0022778926516453524,0.0017751270409005295,-0.00045461677139288194,-0.00034746758160635977
2017-08-14,0.010052659413113736,-6.006697789575033e-05,4.388572785709842e-05,0.0019469216410784099,0.004146610911465978,-5.848740867900836e-05
2017-08-15,-0.0006238984965780297,-0.00039263331002380137,2.7054027974091104e-05,-0.00098878738683085,0.0035134460641273613,-0.001944294876293521
2017-08-16,0.002207300057959712,-0.0014090463137717488,-0.0012815580383121943,-0.0007101988606218951,-1.957199407645477e-05,-0.0007460782011286856
2017-08-17,-0.015158239772769349,-0.000927724525985053,-0.0003633239373446431,-0.006452072190607395,-0.0007249951269996535,0.0007385108328608834
2017-08-18,-0.0018306101359480634,-0.0008909827821807595,-0.000488992662874254,0.0011936250678295226,0.0015408387313803008,-0.0011525147782713635
2017-08-21,0.001595097810286612,-0.0004095712641611198,-0.0009507969242340353,-0.0024124913309491185,-0.0004167520680662517,-0.0003066399677144145
2017-08-22,0.009502952153866503,0.0008372165654308904,-0.0004023759920180081,0.003781744728826741,0.0017542302895417917,0.0005516828010671751
2017-08-23,-0.003284400364365078,0.0002230464187374647,0.0008367326232268288,-0.0006732084312716561,-0.000527306613340486,0.001499001318817258
2017-08-24,-0.00219762939797021,0.00013790334466974607,-0.0003799118153880078,0.002156961499928051,0.00137271984610189,-0.000150848382933368
2017-08-25,0.0023098262979131946,-0.0010574022586222294,0.0016056671133904935,-0.00020978544011446542,-0.0010141068636356667,-0.0016519252367090105
2017-08-28,-0.0002080292049485445,0.0008360320329881945,-0.000847468182950425,-0.0005272252214081176,0.0019793841816029925,0.00020739619417814307
2017-08-29,-8.950064929186082e-05,0.0015002160997440598,-0.0009011879450645958,-0.0009702843761836818,0.0007275161128630075,0.0006555687670356971
2017-08-30,0.004765148703957011,0.0003930406010114376,-0.001366047549127167,0.0033567643934847504,0.00014667293936850985,0.0027713731523992327
2017-08-31,0.004760960980964199,0.00038750625837381087,-0.0012494404950883688,0.0007806835195697315,0.0003313808022390188,0.002048533596765169
2017-09-01,0.0024365118905888355,0.00025300223807519796,0.0029645866627376932,0.0024467381199477735,-0.0015520655813337238,0.0015387305758237664
2017-09-05,-0.006034447083555033,-0.0003515515302406916,-0.0027028872529791487,-0.006595405300809355,-0.001264673850601785,0.001456064767972813
2017-09-06,0.0036429773013521055,0.0011429985490400592,0.0001103301037155991,0.0020948160409462917,-0.003683526176758334,0.0022025291906283603
2017-09-07,0.0004730552570443308,-0.0004997629067095065,-0.005046926152472732,-0.0029838426923181165,0.0014920567062212898,0.0005712178631508407
2017-09-08,-0.0001997113197829534,-0.004141960396142915,0.0012579527580103638,-0.0007733668600317963,0.0031040658603085766,-0.005065790531323215
2017-09-11,0.009988109958569177,-0.000580477394747514,0.000862092376993376,0.005049660566393447,0.002683266161948554,-0.004986896049139243
2017-09-12,0.0022990312036711563,0.0017467287514701306,0.001863256639092464,0.005718366354746085,-0.002213406795875712,-0.0004168995712348462
2017-09-13,-0.0003965864072118674,0.002258954206032413,0.0010339096628083043,0.0017720774244708846,-0.002175935347282224,0.0007446945654811008
2017-09-14,-0.0006145130053641288,-0.0012203254997910384,-0.001624635366046472,-0.00041464060526625246,-0.0005058532716468941,-0.0026849795264575127
2017-09-15,0.0015086460891038332,-0.0008308307785422763,0.001060121190155768,0.0012787703627043913,0.000845619624064948,-0.0009443659682890089
2017-09-18,0.002206682402550559,-0.000520105378476248,0.0002105622105948996,0.004071221139731623,0.00145777599333667,0.0004108212414525454
2017-09-19,0.0004961506223779948,0.0007953053804589827,0.00047976111442688733,0.003978480337230063,0.0013590393181812622,-0.002555399508252609
2017-09-20,0.0008519135558716555,7.027931576360094e-05,0.0005392222147627879,0.0026389702229135696,-0.001235418562585164,0.0003199260821487777
2017-09-21,-0.002835135393310156,-0.0002350531752271134,0.0008601071883192806,0.0018902262566537064,-0.0006010310165223096,-0.00086345207963175
2017-09-22,0.0011324461567228969,-0.00045830750237334423,0.0005736484350383977,0.002359963761648359,-0.0017005752717791426,-0.00011317189134720754
2017-09-25,-0.0007448658552695511,-0.0016557492639632202,0.001966553404828645,-0.0024940600236735204,-0.00693111787499554,-0.0012095448961697984
2017-09-26,-3.841630487978867e-05,-3.775071380494543e-06,0.0005162931642751648,0.0006110830669316904,-0.0004695204525927016,0.0004338005359878856
2017-09-27,0.0033017010843116993,0.000603586912908187,0.0003655779390644426,0.007661577759909094,0.002087395996577938,0.000786992613320975
2017-09-28,0.0014407372765309371,3.90069113105061e-05,-0.0004564667353709632,-0.0009587756948637249,0.0021214496216734008,0.00019355730261595553
2017-09-29,0.003584006866386835,-9.828340938677821e-05,-0.0006171820970761561,0.0014084557781669084,0.002349301058011186,0.0011255492952392033
2017-10-02,0.00369662487960714,-4.517529499600489e-05,0.0020476709042842097,0.0011809187415827446,0.0006450147225140415,-0.0006198922413669759
2017-10-03,0.0018461973778988378,0.0009258185413123677,0.0013315173385701124,0.001485171577504286,0.0011389994991098551,6.697806604992576e-05
2017-10-04,0.0017672764077258014,-0.001287161143878722,-0.0011851328189171726,-0.0026251248129822184,0.0012501885093229026,0.0004143793705831339
2017-10-05,0.004763223349940709,0.0018098397964670851,-0.001180330019988283,0.002906016544892245,-0.00045296116737266444,9.46589448964127e-05
2017-10-06,-0.0016381410909129758,1.0647008268109662e-05,-0.0013329737270368373,0.0016908851049140094,0.0030852382969926463,-0.0016339740364250573
2017-10-10,0.002996753335652834,-0.00023483183315976087,0.0020352065076422125,-0.001711167733945034,0.0010240524224742647,-0.0005437230318599405
2017-10-11,0.001724867399901023,0.0003868219040474596,-0.0008838927746089707,-0.0011497633084348825,0.0022852711236485777,-0.0007983562474445454
2017-10-12,-0.00036873776805596416,-0.003122271486182082,-0.003613191322821065,-0.0012525739645103612,0.0017030241114836297,-0.002379329158231878
2017-10-13,0.0005586635274062628,-0.00014895249961016627,-0.0013666260138446799,0.0007947123127839743,-0.00014777091166436748,0.0008361386394852137
2017-10-16,0.0009318518869806498,0.001350269790132489,0.0005745370072616111,0.0022426573381631476,0.0007728877297349946,0.0006131983992185262
2017-10-17,4.809653634603331e-05,0.001406462582843953,-1.111618488501071e-05,-0.004479668709236899,-0.00032517299752527536,0.0035021815911918455
2017-10-18,0.00119798444691043,-0.00030359123891147516,0.0015028545643346472,0.0017384030243880798,0.0009479086826071012,-0.0010136053294822213
2017-10-19,0.0017657131520828105,-0.0005146658988824801,0.001264280701688273,-0.0026763127301210627,0.0011235634516192279,0.0014686251604263845
2017-10-20,0.00574945703190524,-0.0005850510475301604,0.0009117377214411236,0.0035077501517024653,0.0012730928027851359,-0.0007895367094824959
2017-10-23,-0.0033193630528285754,-0.0012168557623653074,0.0007313318118890712,-0.0011910928141423002,0.0021671181689946243,-0.002048077797870539
2017-10-24,0.0012456896348278569,-0.0003130436121545863,0.0008864085591902913,0.004275772555577083,0.001653246898749446,-0.002287851482731207
2017-10-25,-0.005394889691318931,0.0012525580157906144,-0.000775885108619566,-0.002817281034340661,0.0018994713955382745,-0.0018259631028593674
2017-10-26,0.0018119370680645527,-0.002115880958534282,-0.0017474758750739869,0.005279808153830379,0.0004992183386150677,-0.005881872027555628
2017-10-27,0.004611179792118597,0.005928599962412904,-0.005869816714183282,0.004675144881816702,0.003910845279436571,-0.000650312420964048
2017-10-30,-0.005141785220121307,0.0009948324415662182,0.00012816401973455161,-0.0010179445781699735,0.0016184973083620355,0.0005967596307713841
2017-10-31,0.002454882971521732,-0.0013522667323955942,-0.0008910040482703995,-0.0004783760311682187,0.0015007869872868409,0.000640596531236265
2017-11-01,0.0008053351370145628,0.0008359008292923355,0.00035450614300817646,0.0015166018783060082,-0.0022403474573791937,-0.0010495698883218076
2017-11-02,0.002760322656663938,-0.0012443056895481137,0.0006867813401306585,-0.00072854028358648,0.0027772675218905056,-0.0006051006160507545
2017-11-03,0.0022939518762524693,0.002104610096659928,-0.001950957600982734,0.000491918746775424,0.00020935334954974984,0.0026556344381610635
2017-11-06,-9.651693758010193e-06,-0.00038923026654469914,-0.0029426077216881024,0.0014881231696038447,0.0009070964519216559,0.0016780981722667983
2017-11-07,0.00033347441509241427,0.0004995981560560469,-0.0008861491527566486,-0.0061300713958290926,0.0007857792676207418,0.0006496320633518583
2017-11-08,0.00205809036926029,0.0005511850166438452,-0.0014339175396088334,-0.0011933019529576437,-0.0013918376254534323,-0.00038777083143788985
2017-11-09,-0.003789993374395815,0.0007654871481286675,0.0018087989366022254,-0.003865842174398098,-0.0017476533875475345,0.0009765428366524526
2017-11-10,0.0004814841339522885,-0.00036465629886686766,0.0007578255275650176,-0.001156311822636234,0.0010911282061108855,0.0020485356296015256
2017-11-13,0.002193997597868669,-0.0023984253738666417,-0.0003245607092567732,-0.00028161869546016003,0.003492222908809549,-0.002850839016117179
2017-11-14,-0.00046587115764743024,-0.003062487959703244,-0.0013914979558210727,-0.0010013549810583534,0.003627693565423619,-0.004451718681363272
2017-11-15,-0.006570194111503488,0.0003513554959190563,0.0012749838724223296,0.0011011159866126808,-0.0008460804013095552,-0.0004596242761676887
2017-11-16,0.009015131626252457,0.0010543958944160482,0.0003406454854815717,0.0012709041128860954,0.0015659757191122331,0.003410343900304828
2017-11-17,-0.0019304702458334167,-0.0016898400567175174,0.0006953393420231285,0.00010458461882176126,-0.0030092795968651924,0.0019085766480941967
2017-11-20,0.0014676673344253596,-0.0010644020189859642,0.0007042811063369121,0.002712748665748535,0.0027827081268770202,-0.003244022122312966
2017-11-21,0.0049200585276732815,0.0012852574379348804,-0.0005640747566880663,0.0015817588395790245,0.0031898207880852736,-0.0006494912988042245
2017-11-22,-0.001193859478283967,0.0013592452526998016,-0.0003908317805715583,-0.000814454356590846,-0.0027500882255228954,0.0024258723154915603
2017-11-24,0.0015027328098170887,0.00027347149085814543,-0.0013638924466480504,0.00038000123827035666,0.0020149366179330894,-0.0006386611269077662
2017-11-27,-0.0007130674320374349,-9.723987777160382e-05,5.236288784168523e-06,-0.0021122387313858423,0.0017346605197556665,-0.0023694419848630304
2017-11-28,0.0102924191118767,-0.0007712714754193714,0.002937480827426933,0.004250100208816602,-0.0036517891431461546,-0.001986509110577115
2017-11-29,0.002589599912900767,-0.002818959347731449,0.004900232657825045,-0.0033429531184736025,-0.009918748880106663,-0.0033367840377037214
2017-11-30,0.008043124512836165,0.00012927672182535621,-0.001726392276816536,0.0012126312506710647,0.0006809599578568946,-0.0003078949179614698
2017-12-01,-0.0018415897555243961,0.0007336259238036523,5.782123473827862e-05,-0.0016572136407766202,-0.0022482411780427995,-4.694027236669152e-05
2017-12-04,0.000255188582281497,-0.001863202647670426,0.0017389072544806245,0.0011941972713868168,-0.011262317683554561,-0.0039140986105402386
2017-12-05,-0.004275810619052273,0.001424621784017719,-0.0010828386952899123,-0.0002120511890537773,0.003033253358071057,0.0010377659868893978
2017-12-06,-0.0006126291477162506,0.00015809252530974268,-0.0006535976570180972,-0.0005915870094189164,0.0036654920894610647,-0.0005720763109751494
2017-12-07,0.003028352655096518,-0.001444129978578503,-0.00027411647347942795,0.00457252090389237,0.0019369423889287296,0.0015443155442176344
2017-12-08,0.005206066063212342,0.00031809976181824593,0.00095124090498118,0.0007550064307608774,-0.0005143661024213169,0.0009648479631742806
2017-12-11,0.00196191709941404,0.0024014162260135334,-0.00021489624980899357,-0.0009233859559632104,-0.00029863459738175587,0.0004475968241985662
2017-12-12,0.0003299873606690725,0.002481186165847804,-0.00045037849020501534,0.0019567533550632153,-0.004021714429230302,-0.0005544316449654285
2017-12-13,-0.00010997488965517382,0.0009138123709291242,-0.0016573723682622838,-0.004038622718189919,0.0012258526284190093,0.0033651107692405013
2017-12-14,-0.004929339000288966,0.0013609508211134681,-0.001320030079661789,-0.0004940223973484968,0.0004213126079930515,-6.10281167235479e-05
2017-12-15,0.008492218128434512,-9.67043843908814e-05,-0.000166607286088941,0.003080001916640135,-0.0007541054126803225,-0.0014106496974545348
2017-12-18,0.005231951738093894,-0.0007223359326178183,6.870212253082958e-05,0.006091544272058658,-0.00014469697308469934,0.0005123858598255399
2017-12-19,-0.0031106025632537723,0.0001145534755145357,-0.00023951933159482627,0.0014200390947983763,-0.0002203543145314624,0.0005425715022802502
2017-12-20,-0.0007545916574855408,-0.00021738231916708665,0.0013348389888211392,0.002788286268785741,0.00033638588256033306,0.0005289697388631132
2017-12-21,0.0009583764241976082,0.0015504433957122118,-0.0013276065863317467,0.0025391162497840217,-0.004499796708010046,0.0009148898573506919
2017-12-22,8.29690184326275e-05,-0.0009170031278092132,-0.00017726906706751666,-0.0013392971046208972,0.0001895812066625693,0.0008680200786657273
2017-12-26,-0.00012349985191270613,-0.0005973865299029674,-0.00147742441652025,-0.0018546576302305336,-0.0009248483646724791,0.0017169955014366002
2017-12-27,0.0008722748525786246,-0.000693986350100616,-0.0010538947319057288,-0.00021345248670768743,0.0013375580002321856,-0.0012157849704591596
2017-12-28,0.001871361624387806,-0.000552524719856647,-0.00024724548855228993,0.0003782901497583961,0.0001684096099744896,-0.00029878702811763714
2017-12-29,-0.005067112142617405,-0.00022940627384419963,-0.000457602815918074,-0.0022264315021691544,-0.00023393801171296236,-0.0009283301711248812
2018-01-02,0.006505623380545255,0.003357061986996565,-7.54464750758342e-05,0.005549681214930762,-0.0028305602279327224,0.007684814758914513
2018-01-03,0.005735611880999234,0.0004699813500427238,-0.0018249265533837032,0.00419994119370219,0.0015878066316808066,0.0018283963715621783
2018-01-04,0.0034627910220647266,0.0004148420708718519,0.00023245651022425702,0.0047179747649558745,-0.0012896647979266742,-0.0018406878060507012
2018-01-05,0.006191565558924696,0.0009891436282939703,-0.0004697421920838489,0.0009154402707381962,0.0017372377555131932,0.0011992744279539598
2018-01-08,0.0022453705556976164,-0.0013377325391354354,-0.0012296962041327862,5.677823055375838e-05,0.0018522550554795603,0.00023578692201553497
2018-01-09,0.0005822841834614655,4.821098397248929e-05,0.0005266321016676441,0.002099187461757005,0.001097571516181494,-0.00197520105791672
2018-01-10,-0.0025673233994500224,0.0021566971339940797,0.0014254474812823376,0.0037445813471805546,-0.0015380880378746463,0.0004426208610675992
2018-01-11,0.006735246221176066,-0.00010508511536361853,0.0011572986899048288,0.004440694242328839,-0.0002247620447172132,0.0011070736711390292
2018-01-12,0.006234722331458478,0.0012978539324653446,0.00024006378421924005,0.0038184065338873257,0.001534833688992147,-3.6666300097130554e-05
2018-01-16,-0.0033755358722899306,0.001862545626287925,0.00032483506950234983,-0.0040687245617903045,0.0012549293174766011,0.0009583870706204796
2018-01-17,0.009453079715780735,5.26176189512277e-05,-0.0016232567597964653,0.00040626329825817946,0.004013022113422531,-0.0003038896607009292
2018-01-18,-0.002210616810490062,0.0008727820649629478,-0.0003158552303470213,-0.0001208907357178276,0.0017902268640500102,0.0017803847996088107
2018-01-19,0.005596660523594907,-0.0018222093775261588,-0.001701590165853411,0.0007554411985085199,0.0016717436333584942,-0.00046035331743361893
2018-01-22,0.007111394105484177,0.0016680644548110791,-0.0011886890065766625,0.0011953914258598607,-0.0005027761970703791,0.0010711749165934303
2018-01-23,0.0027603020915316122,0.00011723304626732819,-0.00046114969793204397,-0.0003522067278270533,0.0006679684556173791,0.004215644651384279
2018-01-24,0.0004286813098234217,0.0004879299302229383,0.0012077679509167405,-0.0029558524848334153,0.001011813005862618,0.0037720240031333357
2018-01-25,0.0008683653657473228,8.402605355340125e-05,-0.0010051226455107917,-0.0053226200220187194,0.003001812498798131,0.0019287390760758115
2018-01-26,0.011168707731904341,0.0018960337243372628,-0.00021253487758611213,0.0049001586481560114,0.003204484413275922,-0.0008241021351850365
2018-01-29,-0.006117969040269276,0.0020695853906077437,0.003682404767900277,-0.0004393781170023126,0.0011129789534357409,0.003872011681333965
2018-01-30,-0.010708439107073038,-0.0009892222917155839,-0.002866905180827557,-0.005199720558652848,0.0008584050328875519,-0.0007991882468272563
2018-01-31,-0.00047380261801820524,-0.0008527161393171553,-0.0016429884113667347,-0.00011926131256932536,0.0004777913927204319,-0.0024945830056019307
2018-02-01,-0.0025204732921691227,0.0006030837537417261,0.000701242481208056,0.0038665053830286202,-0.0006434396722322668,-0.0034287974284869446
2018-02-02,-0.01968611857253886,-0.0004834174891691587,6.142706268027337e-05,-0.008898101997653458,0.004659478721217378,0.0020534245089315357
2018-02-05,-0.03888343008427736,-0.0024955697462792897,-0.0003209296744476815,-0.00875145469525018,0.001515757172932363,0.0013024617298479856
2018-02-06,0.01423605756827898,0.0031555775238348094,0.0008288008405542254,0.00985739669445343,0.0006428643092788734,0.0032209809097710285
2018-02-07,-0.0036089217009128032,-0.000751866695513818,0.0027779362562731142,-0.004096146477544086,0.004120767496926123,0.0012204063214586538
2018-02-08,-0.035755046715769054,-0.00022951739621114966,0.00018110930393496708,-0.009669498382221054,-0.0012859303130998254,0.001087188893159152
2018-02-09,0.014690340493038053,-0.000982852684337425,-0.0013043647562177337,0.0037090059248303777,0.0018506668443784772,-0.0033851008691846173
2018-02-12,0.011908156018109111,0.00038915634716947675,-0.0017371865036110035,0.004725108170701759,7.413823752665694e-06,-0.0018213211021725056
2018-02-13,0.0030045062017215614,0.0005274164689523229,-3.557323223173157e-05,-0.00046757843050913904,0.003184626985431454,-0.0014518705310646997
2018-02-14,0.01245259050750373,-0.001860141095038197,-9.853210152105634e-05,0.009679898042861342,0.0011154914523576864,0.0003205390659320317
2018-02-15,0.011778956883165125,0.0012971602922736592,-0.0030857218302847247,-0.0024014441780070704,0.0015181777457185636,0.00015864555515575124
2018-02-16,0.0014113034535624136,0.0001709125563677457,0.0009373531522999935,-0.0020514903682040606,0.0008593938534372512,-0.0008299591292293084
2018-02-20,-0.0068262175397828355,-0.0014610768595521653,-0.0026311707806135507,0.006540210253324551,-4.3486240261416146e-05,-0.0010534613498564618
2018-02-21,-0.006463854603827253,-0.0005572661815319651,0.0006939326651982161,0.001112138073727202,0.003375730806734509,-0.0015942702597209171
2018-02-22,0.000680584552209049,0.00037308245571762434,-0.0007641817865819392,-0.0024472880593943633,0.0004830216861303432,0.0011057274321639157
2018-02-23,0.01607886253321645,0.0003064682400848112,-0.000489908671597718,0.00039633051242271,0.0007417738617861431,0.0013671215217527745
2018-02-26,0.00960637603375921,0.0027137635660298195,0.00043217948672335594,0.0035840895727306627,0.00020300231557965147,-0.0013835212629496447
2018-02-27,-0.012847916787487066,-0.0009629015758386918,0.0005195218659752219,0.0009804328865739087,0.0025866471632802917,-0.00127223021884067
2018-02-28,-0.01025847496917682,0.0002813030657190695,-0.001574704424915137,-0.002869685674308854,0.0015683417395162603,0.0008803091288955485
2018-03-01,-0.011352096796059283,-0.00020196485612135058,-0.0002924826076327149,-0.00409410419393064,-0.002390641302363076,0.0015111189919836132
2018-03-02,0.005205117246045474,-0.00013556070015425145,-0.0007227865197734707,0.0019854646400529353,-0.00022934995846460781,0.001979711669733773
2018-03-05,0.011217725581363,0.00016597627683251527,0.0006797439079469283,-0.0005781081875716488,-0.000969188615483059,0.0030310440016836416
2018-03-06,0.0030542994550566667,-0.002151543992391524,4.578241238726633e-05,0.004214732902436305,0.0009127244703001831,-0.0004120470290606274
2018-03-07,-0.0008077777429860444,-0.0007977937382083169,-0.003458423701542231,0.0020253951332104897,0.0008279314051967148,-0.0010648513843497676
2018-03-08,0.004049497849116211,0.0009265451693197858,-0.002736733317292453,-0.0012487207763081736,-5.932374151738711e-05,-0.0012648078474863632
2018-03-09,0.015845820019530603,-0.0006440524153742521,-0.00027168589728353927,0.006325318400624168,0.0011923637880962843,-0.0015423188781087888
2018-03-12,-0.001121639520452713,0.0016469891406144048,0.0004579025266705872,-0.0015918536920684378,-0.0007168172672233537,0.0029356164107634795
2018-03-13,-0.0045998071005006825,-0.0014528684108725408,0.00026538148687988187,-0.0036300525341322752,0.0018464632281231844,-0.0008012211351185486
2018-03-14,-0.005384689416620205,-2.4621358306271216e-05,-0.00012538398886914162,-0.003132461355773751,0.003978495919906653,0.001389299543437261
2018-03-15,-0.0010259737586793343,0.000640889053165775,0.0007277053664244597,-0.0003002299745051381,0.001554338099442705,-0.0011949241249649182
2018-03-16,0.0035205821387149917,-0.0017764571201205775,0.0009955371828685778,-0.0008867677225679292,0.0001475279614344951,0.0010413670748266575
2018-03-19,-0.012106354596972728,-0.0021189561811732855,0.0011878531567964224,-0.0029285924153150096,0.003175612998513259,-0.00209954552878834
2018-03-20,0.0013508609173809587,-0.0010076370434709582,-0.0008306265185415746,0.0005740207885748928,0.006863283067679362,-0.0008844283473661754
2018-03-21,-0.0021702644327482937,-0.0020412079536740735,0.0014504700397361646,0.003557705821667557,-0.001334431517043144,0.00013320782580760507
2018-03-22,-0.022720644862714946,0.00048444426924847963,-0.00036781823522482595,-0.011405042296280683,9.731958344202083e-05,0.001513043874587837
2018-03-23,-0.0200296059059098,0.0006957951329695715,-0.0013563592091058022,-0.00802309981725349,0.00018093021591309572,0.0022210785819651475
2018-03-26,0.024705439467165007,0.0012804758849226212,-0.0008691951631568548,0.007758308725961029,0.003697188169495996,-0.0016642199376160037
2018-03-27,-0.013852327450433601,-0.0013254282881524282,0.0013419399107394753,-0.010421281816910141,-0.004522781290507746,-0.0018434160021218937
2018-03-28,-0.0014658677959823692,0.000496730116463665,0.0020803885456499,-0.0037864594350986627,-0.004662005136627826,-0.00019266684403586786
2018-03-29,0.012633453514759679,-0.00137998885055607,-0.0014623938264407034,0.005378007600887659,0.0020985594478381492,-0.0006443626984478012
2018-04-02,-0.021569428788585525,0.0005150571011079727,0.001752183051625364,-0.006774342326813421,0.002747407936644026,-0.0011879017412428099
2018-04-03,0.012122325953777616,0.000110751901503523,0.000619595030926757,0.0028627066934713225,-0.0005576416375286025,-0.001223652380145879
2018-04-04,0.011643246613172032,0.0011755134827150747,0.0006170738413742467,0.000894568725681312,-0.0013174572049803892,0.0024115034640948226
2018-04-05,0.0060118467899776245,0.00032743989359157043,-0.0003001652912692144,-0.0007225165309216156,0.000560552152777147,-0.0002385904183823934
