,WML
2019-05-02,0.0043054098608314535
2019-05-03,-0.000580935108512138
2019-05-06,0.0037419746312194625
2019-05-07,0.006233697437243332
2019-05-08,0.0052945251152015805
2019-05-09,0.00476987931039975
2019-05-10,0.00906341069227874
2019-05-13,0.012463932797712678
2019-05-14,0.0005789731428636185
2019-05-15,0.003914890701934765
2019-05-16,0.007640635966132079
2019-05-17,0.00778674390929154
2019-05-20,1.7145220966421904e-05
2019-05-21,-0.006053628589284215
2019-05-22,0.009435423718388418
2019-05-23,0.007822016586378319
2019-05-24,-0.0011419610864767565
2019-05-28,0.0068583047303457075
2019-05-29,-0.0012341416720531217
2019-05-30,0.012315544579718351
2019-05-31,0.01106988993994714
2019-06-03,-0.00538164182349509
2019-06-04,-0.013147821790323783
2019-06-05,0.016449161197192037
2019-06-06,0.005569932867915504
2019-06-07,0.004727728967080838
2019-06-10,-0.0049272710766443285
2019-06-11,-0.0069189382407435105
2019-06-12,0.011351242763252178
2019-06-13,-0.00881985876444839
2019-06-14,0.007849851849469075
2019-06-17,-0.0030420631381272933
2019-06-18,-0.008613812178839306
2019-06-19,0.00613998958349952
2019-06-20,-0.0036840982113317284
2019-06-21,-0.004803724347659074
2019-06-24,0.005619670787374145
2019-06-25,-0.0022167387669064734
2019-06-26,-0.01482987937744326
2019-06-27,0.00030549410610302384
2019-06-28,-0.0038629202245187427
2019-07-01,0.0008955367870564753
2019-07-02,0.011537182848169432
2019-07-03,0.0014643375745499107
2019-07-05,0.0006625316453695404
2019-07-08,0.004289100063661894
2019-07-09,0.0037777724310290037
2019-07-10,0.0028200023964379036
2019-07-11,-0.0013734985686165494
2019-07-12,-0.005818325952420958
2019-07-15,0.004116579763995395
2019-07-16,-0.0023321147935458303
2019-07-17,0.009202299472208615
2019-07-18,0.0036116283910970597
2019-07-19,-0.01071108419049626
2019-07-22,0.0030881135903085277
2019-07-23,-0.009476694589982956
2019-07-24,-0.0005457355427118844
2019-07-25,0.011020911303831602
2019-07-26,0.0015195276891473352
2019-07-29,0.0014320500869053942
2019-07-30,-0.0064027292837136925
2019-07-31,-0.0001866217232924603
2019-08-01,0.019869503229135742
2019-08-02,0.010200143375198464
2019-08-05,0.008144195163644577
2019-08-06,0.01864933961391308
2019-08-07,0.011573593558583097
2019-08-08,0.004889857821486071
2019-08-09,0.012398421996341962
2019-08-12,0.007962206711139688
2019-08-13,-0.003110709785161918
2019-08-14,0.011153927242178657
2019-08-15,0.019763851748225335
2019-08-16,-0.007798046951231378
2019-08-19,-0.0044896977447338605
2019-08-20,0.005020283688677367
2019-08-21,0.0010904194564864038
2019-08-22,0.0031843499492406895
2019-08-23,0.008052331116277487
2019-08-26,0.004537103568017758
2019-08-27,0.01226838272240132
2019-08-28,-0.008855315851136667
2019-08-29,-0.006709196114750597
2019-08-30,-0.007941345242519434
2019-09-03,0.011155368295648213
2019-09-04,-0.0015623442643927735
2019-09-05,-0.01864570893739931
2019-09-06,-0.00016457940377719352
2019-09-09,-0.034176761889348165
2019-09-10,-0.03253550605115397
2019-09-11,-0.007240913836692172
2019-09-12,0.0114592133688801
2019-09-13,-0.00995919222897452
2019-09-16,-0.006190795905559354
2019-09-17,0.024476347711636627
2019-09-18,0.005589959092550547
2019-09-19,0.0030523554314234686
2019-09-20,-0.00021450663315505068
2019-09-23,0.0033000249536675273
2019-09-24,0.010161907901052541
2019-09-25,-0.0026256108941579313
2019-09-26,0.009077696727407283
2019-09-27,-0.012596636704394225
2019-09-30,-0.00036107299843143956
2019-10-01,0.006659238199505016
2019-10-02,0.005283253993371272
2019-10-03,0.004853953241022311
2019-10-04,0.0069356667820499925
2019-10-07,-0.0004324174955692567
2019-10-08,0.006290858370240588
2019-10-09,0.004814580270088487
2019-10-10,-0.001406722366994891
2019-10-11,-0.01292633475909835
2019-10-15,-0.00426112618677158
2019-10-16,-1.4433875317140278e-06
2019-10-17,-0.0002563964022597636
2019-10-18,0.0003977388708048513
2019-10-21,-0.0024970851948084554
2019-10-22,-0.020747070376442717
2019-10-23,-0.003529797276901377
2019-10-24,0.009758980302185055
2019-10-25,-0.005322961779420153
2019-10-28,0.0006570352364443589
2019-10-29,-0.0025014315480390557
2019-10-30,0.005684868637172334
2019-10-31,0.002528067331816969
2019-11-01,0.0004800151760102015
2019-11-04,-0.01246784138002932
2019-11-05,-0.005646493442467452
2019-11-06,0.010118110652374395
2019-11-07,-0.00039601250432016273
2019-11-08,0.0007967078590108488
2019-11-12,0.0026819170327031425
2019-11-13,0.007172039050482642
2019-11-14,0.006161960908674935
2019-11-15,-0.003619440453692461
2019-11-18,0.0058833451174095585
2019-11-19,-0.0006239529004494961
2019-11-20,0.0018676140627337796
2019-11-21,-0.0053696567828034015
2019-11-22,-0.006957577752367589
2019-11-25,-0.0014301497880350473
2019-11-26,0.006302561576397792
2019-11-27,-0.0013043581900728032
2019-11-29,-0.0012196499412986212
2019-12-02,-0.0018107108276045648
2019-12-03,0.002529634513587822
2019-12-04,-0.00185831532236344
2019-12-05,0.003449188521191407
2019-12-06,-0.002376871528677294
2019-12-09,-0.0029029624792642128
2019-12-10,0.0022066248523940047
2019-12-11,0.0046861997899047105
2019-12-12,-0.0028761685696796144
2019-12-13,0.005296285268600945
2019-12-16,0.003172392065979572
2019-12-17,-0.0004958131161695765
2019-12-18,-0.0021263963114628325
2019-12-19,0.0025493815476013374
2019-12-20,6.070945618773336e-05
2019-12-23,-0.0026371074998803555
2019-12-24,0.0022012447481156217
2019-12-26,0.0004158317623808262
2019-12-27,0.0015736401861775433
2019-12-30,-0.0016036294581862473
2019-12-31,-0.0040470699889626795
2020-01-02,0.010026501565433301
2020-01-03,0.0009320140870848299
2020-01-06,3.37881858365344e-05
2020-01-07,0.004092874217673695
2020-01-08,0.0023878490415795454
2020-01-09,0.004491959835429734
2020-01-10,0.000594804175304612
2020-01-13,0.004127985353364947
2020-01-14,-0.006158209053647815
2020-01-15,0.0004799749611823158
2020-01-16,0.00416802707452865
2020-01-17,0.004517240484244116
2020-01-21,0.007004199847871253
2020-01-22,0.0074629026953516656
2020-01-23,8.86652711327542e-05
2020-01-24,-0.0008525555435290166
2020-01-27,0.0008256450353104593
2020-01-28,0.010786135709529151
2020-01-29,0.004572709889451284
2020-01-30,0.003785333706546103
2020-01-31,-0.007272869617869953
2020-02-03,0.006328324389103952
2020-02-04,0.004667132570121031
2020-02-05,-0.013729573363059466
2020-02-06,0.006464053289070857
2020-02-07,0.004274953402888222
2020-02-10,0.008642575937957305
2020-02-11,0.00036883073797923036
2020-02-12,-0.00024502979610927997
2020-02-13,0.010782670576665807
2020-02-14,0.007214570491298219
2020-02-18,0.003924947618326788
2020-02-19,0.0033600439005736287
2020-02-20,-0.006602050566763129
2020-02-21,-0.00551014213133005
2020-02-24,0.0026147977275128506
2020-02-25,0.005874739725956431
2020-02-26,0.007723054023229896
2020-02-27,-0.006221615881969733
2020-02-28,-0.0002996940657278204
2020-03-02,0.025036568903727466
2020-03-03,0.013116361111546938
2020-03-04,0.023700176993967453
2020-03-05,0.021785695845425106
2020-03-06,0.01121172374282101
2020-03-09,0.0565769639996561
2020-03-10,-0.014187559366119616
2020-03-11,0.031740344056135274
2020-03-12,0.03254676068614634
2020-03-13,-0.009598609951474268
2020-03-16,0.04170472697717209
2020-03-17,0.06999946295300546
2020-03-18,0.06308977476375192
2020-03-19,-0.06542748268820571
2020-03-20,-0.030839660365442625
2020-03-23,0.00860455353140947
2020-03-24,-0.05047149816502154
2020-03-25,-0.04035381414672447
2020-03-26,0.015164187171371371
2020-03-27,0.025428868597806242
2020-03-30,0.029802453721507124
2020-03-31,-0.00871583401651237
2020-04-01,0.038539718555964296
2020-04-02,0.021296343880193833
2020-04-03,0.015658911288515917
2020-04-06,-0.04153252453170844
2020-04-07,-0.04134399849237144
2020-04-08,-0.03376849410998138
2020-04-09,-0.027785457955018168
2020-04-13,0.023406710899864902
2020-04-14,0.027866367118873227
2020-04-15,0.04555031215528556
2020-04-16,0.05103221953909459
2020-04-17,-0.05435211689645844
2020-04-20,0.015404903260559585
2020-04-21,-0.00035714605199336016
2020-04-22,0.007660134405207072
2020-04-23,-0.020234299857801178
2020-04-24,-0.002106245218233731
2020-04-27,-0.03250217436728907
2020-04-28,-0.04301850516210595
2020-04-29,-0.05139085546518774
2020-04-30,0.029723992022047493
2020-05-01,0.030427750810016387
2020-05-04,0.012532873237835803
2020-05-05,0.025579143066658327
2020-05-06,0.026482954881333405
2020-05-07,-0.013065793716838268
2020-05-08,-0.028308797783981238
2020-05-11,0.042168854198116335
2020-05-12,0.015057913255728327
2020-05-13,0.03396577758710021
2020-05-14,-0.016417368996918893
2020-05-15,0.011299000869947695
2020-05-18,-0.07086019346201525
2020-05-19,0.011830024875747483
2020-05-20,-0.016941111091269525
2020-05-21,-0.007895343073496578
2020-05-22,0.010986039176655592
2020-05-26,-0.06030061225143926
2020-05-27,-0.02498868550564441
2020-05-28,0.032952634397179464
2020-05-29,0.0328382149277198
2020-06-01,-0.016211109677685055
2020-06-02,-0.01003617262770994
2020-06-03,-0.04249408600297623
2020-06-04,-0.029596836214741698
2020-06-05,-0.03618110222311641
2020-06-08,-0.03103211007299856
2020-06-09,0.0365344361905216
2020-06-10,0.04764569056426163
2020-06-11,0.03571634828920579
2020-06-12,-0.024258854873394485
2020-06-15,0.0033417718601450423
2020-06-16,-0.00416096061369587
2020-06-17,0.026387626139171737
2020-06-18,-0.0012827461576016706
2020-06-19,0.022936571515046297
2020-06-22,0.009393858127873935
2020-06-23,-0.004472942871293878
2020-06-24,0.021951882301760615
2020-06-25,0.0012070057936187338
2020-06-26,0.01136246921627872
2020-06-29,-0.017301764990569953
2020-06-30,0.009112803251785581
2020-07-01,0.01298022944855786
2020-07-02,0.0016336172690680278
2020-07-06,0.0029323646389259467
2020-07-07,0.025685315134341573
2020-07-08,0.008981309182068284
2020-07-09,0.03701651397746693
2020-07-10,-0.029245816794217214
2020-07-13,-0.019290627844725166
2020-07-14,0.011057298031472144
2020-07-15,-0.027149918424010266
2020-07-16,0.00031414980395949805
2020-07-17,0.015798719609398833
2020-07-20,0.029530532491728583
2020-07-21,-0.025162336939616774
2020-07-22,0.001069505747607215
2020-07-23,-0.011168394466051623
2020-07-24,0.0009653030525465381
2020-07-27,0.024006478846068595
2020-07-28,-0.009650309383857037
2020-07-29,-0.0001810837644461577
2020-07-30,0.014142022682425273
2020-07-31,0.010291067462153554
2020-08-03,0.013425448407969786
2020-08-04,-0.002372216606326285
2020-08-05,1.4563882432231876e-05
2020-08-06,0.000679538610131452
2020-08-07,-0.015041241446998416
2020-08-10,-0.027688860488751185
2020-08-11,-0.016169655714491624
2020-08-12,0.023440308770938018
2020-08-13,0.015579980297331803
2020-08-14,-0.008980470116131931
2020-08-17,0.020007548256855204
2020-08-18,0.011594337767643764
2020-08-19,0.004621774716067088
2020-08-20,0.010726769022634919
2020-08-21,0.0045437505047605485
2020-08-24,-0.026578001168019876
2020-08-25,0.006459756052273135
2020-08-26,0.025305211535044912
2020-08-27,-0.02319797894920339
2020-08-28,-0.009423235439136136
2020-08-31,0.019645911814876117
2020-09-01,0.015691357449751288
2020-09-02,-0.004462496442062097
2020-09-03,-0.03360249893022142
2020-09-04,-0.01848373936886015
2020-09-08,-0.0011106431728648766
2020-09-09,0.025849827012057482
2020-09-10,0.0031751691369422234
2020-09-11,-0.002933422964426583
2020-09-14,-0.006700626239441215
2020-09-15,0.016441683491298858
2020-09-16,-0.025794603952054164
2020-09-17,-0.004345899907681727
2020-09-18,0.006850993679122576
2020-09-21,0.027328542769343413
2020-09-22,0.012918201485042743
2020-09-23,0.0024504306255213534
2020-09-24,-0.00035711726838777175
2020-09-25,0.0066640644233877545
2020-09-28,-0.003895992173513999
2020-09-29,0.011052057609641168
2020-09-30,-0.001116044965809338
2020-10-01,0.009415045129026215
2020-10-02,-0.020457667439658746
2020-10-05,0.002897962978795302
2020-10-06,-0.002495248381001165
2020-10-07,0.005057156026577704
2020-10-08,-0.015201161411710618
2020-10-09,0.01731836623839013
2020-10-13,0.01922180485564925
2020-10-14,-0.001001314093082541
2020-10-15,-0.0029328863483861914
2020-10-16,0.005925487779618368
2020-10-19,0.0016892191679917998
2020-10-20,-0.004982980235428425
2020-10-21,-0.0016286522030758638
2020-10-22,-0.02379770242028785
2020-10-23,0.0038534172146466126
2020-10-26,0.010779883187565176
2020-10-27,0.02072242004964021
2020-10-28,0.003016191582492632
2020-10-29,-0.00765314616443063
2020-10-30,-0.018563446031503575
2020-11-02,-0.004581045432987624
2020-11-03,0.00349163248691918
2020-11-04,0.027266214527086642
2020-11-05,0.01610985741935339
2020-11-06,0.017697335255367874
2020-11-09,-0.10257305170888027
2020-11-10,-0.02238428808468849
2020-11-12,0.008893549848176337
2020-11-13,-0.01535929753720522
2020-11-16,-0.014842577254642494
2020-11-17,0.0013308702230694454
2020-11-18,0.005870698480229896
2020-11-19,0.003624994762726686
2020-11-20,0.0023907729005595455
2020-11-23,-0.015958150756514754
2020-11-24,-0.01944452428948735
2020-11-25,0.007460989491046638
2020-11-27,0.011870642159438574
2020-11-30,0.01671308544087961
2020-12-01,-0.00012830458891131824
2020-12-02,-0.008695731949220967
2020-12-03,-0.0009932300052077473
2020-12-04,-0.003546599127951489
2020-12-07,0.010890247189342412
2020-12-08,0.0012686552191368303
2020-12-09,-0.009201194516138145
2020-12-10,0.0022560939267447086
2020-12-11,0.0008834499422824688
2020-12-14,0.010725309890394384
2020-12-15,0.00046793855382041595
2020-12-16,0.0032896719179993125
2020-12-17,0.006676400209293587
2020-12-18,0.010023664969127096
2020-12-21,0.010099412246687898
2020-12-22,0.009978955960912987
2020-12-23,-0.007781095072307333
2020-12-24,0.00012296353367369662
2020-12-28,-0.002935489835295308
2020-12-29,-0.0018043625829473604
2020-12-30,0.0016030866350646667
2020-12-31,-0.004255990763522766
2021-01-04,0.004570128105405118
2021-01-05,0.010785386843659553
2021-01-06,0.008765335758090909
2021-01-07,0.021268444456025135
2021-01-08,0.004306981283384555
2021-01-11,0.006285692162591417
2021-01-12,0.0034512170443822174
2021-01-13,-0.009073396396992821
2021-01-14,0.0034153234207945017
2021-01-15,-0.01038752369163673
2021-01-19,0.008665287732816131
2021-01-20,0.0036167351439339015
2021-01-21,0.0034000813365641777
2021-01-22,-0.0015689322446006755
2021-01-25,-0.011942239479306425
2021-01-26,-0.011911702181761121
2021-01-27,-0.02037982418570692
2021-01-28,0.019307308266967846
2021-01-29,-0.0028167129990134265
2021-02-01,0.011540624136037759
2021-02-02,0.01438563333339921
2021-02-03,0.003570941137296649
2021-02-04,0.01341239173307578
2021-02-05,0.005703787722743237
2021-02-08,0.017347583660077215
2021-02-09,-0.00058957875332617
2021-02-10,0.004382020635885785
2021-02-11,0.011440632433118011
2021-02-12,0.01366490565796949
2021-02-16,0.013303909353810012
2021-02-17,-0.010483758216439099
2021-02-18,-0.01629163153560377
2021-02-19,0.024438660288638604
2021-02-22,-0.007467033373571928
2021-02-23,-0.003629013854854205
2021-02-24,0.01750205120194978
2021-02-25,-0.021114031596452244
2021-02-26,0.0192064413057845
2021-03-01,0.014933474227305761
2021-03-02,-0.0070170773607060935
2021-03-03,0.006202305452822502
2021-03-04,-0.015012883024475985
2021-03-05,0.0051843319381136704
2021-03-08,-0.0031564426579758394
2021-03-09,-0.0009428607997715365
2021-03-10,0.004612964945439765
2021-03-11,0.016831740821234075
2021-03-12,-0.0008986026830202238
2021-03-15,-0.0019185405793348612
2021-03-16,-0.016035599642372105
2021-03-17,0.014796029715111205
2021-03-18,-0.014301643088771333
2021-03-19,0.0012838071779215528
2021-03-22,-0.013400114361868824
2021-03-23,-0.031037478663320104
2021-03-24,-0.004852142653058764
2021-03-25,0.011113086887125841
2021-03-26,0.0032068091578257487
2021-03-29,-0.026447527835981623
2021-03-30,0.02454861186955539
2021-03-31,0.0031160067474897395
2021-04-01,0.009736246646019582
2021-04-05,-0.0004597344765161493
2021-04-06,0.0009886553049983223
2021-04-07,-0.0006202093022295383
2021-04-08,0.003576665350345439
2021-04-09,0.0030556804640107064
2021-04-12,-0.0025434201729054693
2021-04-13,-0.007965532329520318
2021-04-14,0.0072280174449790135
2021-04-15,-0.0107937983360758
2021-04-16,-0.0009822829871157417
2021-04-19,-0.0047680633132800385
2021-04-20,-0.027720684445661718
2021-04-21,0.015522478955038947
2021-04-22,-0.0023879700817254074
2021-04-23,0.01622115581246448
2021-04-26,0.01322983925108782
2021-04-27,0.009674098529168207
2021-04-28,0.004497330224565678
2021-04-29,-0.0022372242532002224
2021-04-30,-0.009562897089586705
2021-05-03,0.004320657020613954
2021-05-04,0.006216986505238493
2021-05-05,0.015831705517165062
2021-05-06,0.0037066315175913046
2021-05-07,0.013712131031997709
2021-05-10,-0.010242792280544269
2021-05-11,-0.006374096714587107
2021-05-12,-0.012681104957898877
2021-05-13,0.006618263944887303
2021-05-14,0.015082733872632698
2021-05-17,0.006135434348027993
2021-05-18,-0.008999970992934384
2021-05-19,-0.0053939977372701176
2021-05-20,-0.004216545233449686
2021-05-21,0.003597088081459971
2021-05-24,0.007684589541669758
2021-05-25,-0.00399459496607924
2021-05-26,0.009222951578677741
2021-05-27,0.013564226898690315
2021-05-28,-0.003680837342504008
2021-06-01,0.016818105419581494
2021-06-02,-0.006776141393211192
2021-06-03,0.0002559144250042422
2021-06-04,0.0005273728962325707
2021-06-07,0.0007285804320207867
2021-06-08,0.008600834513288767
2021-06-09,-0.010396447840209669
2021-06-10,-0.013592529072533402
2021-06-11,0.004559567267405888
2021-06-14,-0.011769102517376409
2021-06-15,0.0058244029733277095
2021-06-16,0.005170869903801166
2021-06-17,-0.02522425029573563
2021-06-18,-0.005113570794889938
2021-06-21,0.0156390404634884
2021-06-22,0.0009042574417828002
2021-06-23,0.009051413164126963
2021-06-24,0.005383241731525891
2021-06-25,-0.002896097545930912
2021-06-28,-0.01246385406334946
2021-06-29,0.001843893253804535
2021-06-30,0.006393151609244968
2021-07-01,0.0034143068723902145
2021-07-02,-0.00044867688640676945
2021-07-06,-0.0058050944796751
2021-07-07,-0.002988916375091042
2021-07-08,-0.003949328801261165
2021-07-09,0.013531985632163766
2021-07-12,0.007498915162862899
2021-07-13,-0.004739903930280559
2021-07-14,-0.00892499094356718
2021-07-15,-0.006812641002438008
2021-07-16,-0.014308325255259578
2021-07-19,-0.01043293869671947
2021-07-20,0.018892980043388023
2021-07-21,0.017442116567329843
2021-07-22,-0.0025152704589113603
2021-07-23,-0.0016911925563365604
2021-07-26,0.006323803173742604
2021-07-27,-0.008205061426947581
2021-07-28,0.00692441369198489
2021-07-29,0.00640119903859904
2021-07-30,-0.0016613270511663834
2021-08-02,0.0031296757860510057
2021-08-03,0.013181000274345744
2021-08-04,0.010268451605292469
2021-08-05,0.008144694541959058
2021-08-06,0.0026608804635723463
2021-08-09,0.001387377213611087
2021-08-10,0.002256503109557543
2021-08-11,-0.0003501507560012109
2021-08-12,0.0062154526836314915
2021-08-13,-0.0030445474716801427
2021-08-16,-0.0029243860804415893
2021-08-17,-0.011111320604261543
2021-08-18,0.0037144108550809535
2021-08-19,-0.0027940805274108953
2021-08-20,0.004705937479818983
2021-08-23,0.006130357060735889
2021-08-24,0.0063159266623080395
2021-08-25,0.009486420751293256
2021-08-26,0.001186493017976846
2021-08-27,0.006069792745439052
2021-08-30,0.00017991222176841847
2021-08-31,-0.006037350125468934
2021-09-01,-0.004183292587967187
2021-09-02,0.003297616430940023
2021-09-03,0.003946688479247228
2021-09-07,0.003964229856076446
2021-09-08,-0.00824847131530687
2021-09-09,0.00663438674320632
2021-09-10,0.004798837741514421
2021-09-13,-0.0033743533870114234
2021-09-14,0.0035922944953243937
2021-09-15,0.010667656448588674
2021-09-16,0.002419129992367417
2021-09-17,-0.003031010403491987
2021-09-20,-0.010719076968512039
2021-09-21,0.006012355837410336
2021-09-22,0.010917841648327747
2021-09-23,0.011462030974883936
2021-09-24,-0.000386003654220667
2021-09-27,-0.001792882316198347
2021-09-28,-0.01129863989701925
2021-09-29,-0.007162289607534383
2021-09-30,-0.00035211975891656297
2021-10-01,0.008602561537137966
2021-10-04,-0.006127633033510533
2021-10-05,0.009624789505264407
2021-10-06,-0.004274687964499372
2021-10-07,0.007408885094915198
2021-10-08,0.005801251972947427
2021-10-12,0.004223118038363222
2021-10-13,-0.0025261661046387706
2021-10-14,0.001616864817231039
2021-10-15,0.0035039543392989202
2021-10-18,0.011855268920280137
2021-10-19,-0.0021463117263493
2021-10-20,-0.0011871012224860655
2021-10-21,0.0020430343949136634
2021-10-22,0.00769650507275885
2021-10-25,0.006402501794742141
2021-10-26,-0.0007380231743594218
2021-10-27,-0.000132741541027475
2021-10-28,0.005351579733060595
2021-10-29,0.0035507996819008764
2021-11-01,-0.004166050018419128
2021-11-02,0.007954349329441793
2021-11-03,-0.003444215416153977
2021-11-04,0.0087094278496535
2021-11-05,-0.00812139708199682
2021-11-08,0.007756008801272734
2021-11-09,0.0007370516661565408
2021-11-10,-0.015056146925226662
2021-11-12,0.0018656337420551524
2021-11-15,-0.002662785754801585
2021-11-16,0.009369165924398529
2021-11-17,-0.0016043639466749877
2021-11-18,0.011345488304226313
2021-11-19,-0.0026144427290012134
2021-11-22,-0.0005197600880590008
2021-11-23,0.0015206561348933556
2021-11-24,0.008231852927952872
2021-11-26,-0.011367739080730289
2021-11-29,0.010820034472567859
2021-11-30,-0.0017942561273903944
2021-12-01,-0.0001114797335803365
2021-12-02,-0.0018225138488414082
2021-12-03,-0.012544852043393397
2021-12-06,-0.01386956334956757
2021-12-07,0.017319361432475033
2021-12-08,-0.001471594068761749
2021-12-09,-0.0021889965548636953
2021-12-10,0.012972380390162713
2021-12-13,-0.009653457540808062
2021-12-14,-0.0062448311930242
2021-12-15,0.010613434041131724
2021-12-16,-0.013022099321508171
2021-12-17,-0.004538202634334874
2021-12-20,-0.002279627073701343
2021-12-21,0.00440867001836371
2021-12-22,0.009621677991795544
2021-12-23,0.00012722520999190485
2021-12-27,0.013181133750099642
2021-12-28,-0.007339406944784273
2021-12-29,0.0020010445478037603
2021-12-30,-0.00755981581655537
2021-12-31,0.002634255221043015
2022-01-03,-0.0046456596866263295
2022-01-04,0.008789113797538786
2022-01-05,0.00047199378825560703
2022-01-06,0.007101131298722383
2022-01-07,-0.0063670806596314595
2022-01-10,0.0014237151660077135
2022-01-11,0.0008232182581610868
2022-01-12,0.008515916712110503
2022-01-13,-0.003883016239118846
2022-01-14,0.0011969485565254143
2022-01-18,0.0018497375551848952
2022-01-19,-0.00848699724771411
2022-01-20,-0.0014024637804407082
2022-01-21,0.0008087370855382539
2022-01-24,-1.0839610920907947e-05
2022-01-25,0.007327429109305859
2022-01-26,0.009084576872405974
2022-01-27,-0.0027740483696625552
2022-01-28,-0.0037270494634577787
2022-01-31,-0.006137108309546127
2022-02-01,0.0062575027323953
2022-02-02,0.015119765133234216
2022-02-03,0.015511494196609549
2022-02-04,0.003756190564330544
2022-02-07,0.005154040488779326
2022-02-08,0.003453220997148154
2022-02-09,-0.011504408920996953
2022-02-10,0.004647226059957618
2022-02-11,0.012212164218953356
2022-02-14,-0.0040316271157375475
2022-02-15,-0.003631661383201321
2022-02-16,0.004626071721157378
2022-02-17,0.006571063514754161
2022-02-18,0.0031825755957146217
2022-02-22,-0.00133535175240654
2022-02-23,0.005629894712819227
2022-02-24,-0.022014642329384482
2022-02-25,0.01178542797140087
2022-02-28,0.006735032018455246
2022-03-01,0.006367960935066752
2022-03-02,0.003865194354945301
2022-03-03,0.015252843898790051
2022-03-04,0.019976214920952612
2022-03-07,0.018973133527592348
2022-03-08,-0.00417810548054001
2022-03-09,-0.015223839186850552
2022-03-10,0.017034707593944848
2022-03-11,0.009755039783999626
2022-03-14,0.0033954919584506882
2022-03-15,-0.008671926784073743
2022-03-16,-0.021873671178616688
2022-03-17,0.0009718776536582485
2022-03-18,-0.006673730142875164
2022-03-21,0.020735733223025157
2022-03-22,-0.0062665068583779215
2022-03-23,0.016194412264009
2022-03-24,-0.0004952088840434726
2022-03-25,0.00909699822788657
2022-03-28,-0.007335543357648739
2022-03-29,-0.019581946432537686
2022-03-30,0.011978205771012796
2022-03-31,0.006306687812463588
2022-04-01,0.005313588656973655
2022-04-04,-0.012099538696037353
2022-04-05,0.014061826621881063
2022-04-06,0.022411368224408423
2022-04-07,0.010271334608101156
2022-04-08,0.008966008106098981
2022-04-11,-0.003142042531260155
2022-04-12,0.010281184537763678
2022-04-13,-0.0026922300725801956
2022-04-14,0.011671578285923568
2022-04-18,0.005960793764828146
2022-04-19,-0.02291295784950209
2022-04-20,0.012486725850866975
2022-04-21,0.00018752630820268595
2022-04-22,0.0020760190914882494
2022-04-25,-0.012053454791428797
2022-04-26,0.016295790125272082
2022-04-27,0.004230942230046989
2022-04-28,-0.010123868926170428
2022-04-29,-0.0015059042272757978
2022-05-02,-0.017019894535785722
2022-05-03,0.006855638639700885
2022-05-04,-0.006783344480915169
2022-05-05,0.024875501682993736
2022-05-06,0.027039126916310583
2022-05-09,-0.0001841151774322411
2022-05-10,0.001371618407291396
2022-05-11,0.024428164066986703
2022-05-12,-0.01151099165790176
2022-05-13,-0.015648838575794504
2022-05-16,0.020502003146961423
2022-05-17,-0.016341201312351384
2022-05-18,0.006399326562004509
2022-05-19,-0.010482039297193501
2022-05-20,-0.005502642553459726
2022-05-23,0.008427464839771377
2022-05-24,0.0269617755377586
2022-05-25,-0.008314461712999842
2022-05-26,-0.016921825551425886
2022-05-27,-0.010014771014547251
2022-05-31,-0.004867515252752405
2022-06-01,0.010919241389788588
2022-06-02,-0.025532348441912794
2022-06-03,0.01603424349391586
2022-06-06,0.0031995870233904253
2022-06-07,0.004158429170499283
2022-06-08,-0.0007438035082654622
2022-06-09,0.0045560591788940015
2022-06-10,0.020648660207638787
2022-06-13,0.011154706144465176
2022-06-14,3.518790944038747e-05
2022-06-15,-0.018495604852700437
2022-06-16,0.015378415249591715
2022-06-17,-0.019732091752784987
2022-06-21,0.01721454077504296
2022-06-22,-0.008695635871174428
2022-06-23,-0.017266516004911345
2022-06-24,-0.0141171380858491
2022-06-27,0.0158295870300155
2022-06-28,0.01802847074549117
2022-06-29,0.00021786740726366122
2022-06-30,0.007879769316244891
2022-07-01,-0.0010144152523166045
2022-07-05,-0.028377047435888918
2022-07-06,0.008991120904664252
2022-07-07,-0.01032050696164661
2022-07-08,0.008372744216503839
2022-07-11,0.01670326260495582
2022-07-12,-0.005347756499667046
2022-07-13,0.002800553336140037
2022-07-14,0.0033264232943283146
2022-07-15,-0.01568166441003437
2022-07-18,-0.004725896162132884
2022-07-19,-0.019847784478661902
2022-07-20,-0.01836799366804636
2022-07-21,-0.011783808464508261
2022-07-22,0.009211061541354832
2022-07-25,0.016523631843395285
2022-07-26,0.012679054432646369
2022-07-27,-0.022636351481393643
2022-07-28,-0.0015055361255675824
2022-07-29,0.0033119332660612785
2022-08-01,-0.004300873502888098
2022-08-02,0.0038656882939987584
2022-08-03,-0.013335035515621606
2022-08-04,-0.004505705459288243
2022-08-05,0.011489257704227708
2022-08-08,-0.0010926270086857566
2022-08-09,0.022321082765646164
2022-08-10,-0.01884562876865303
2022-08-11,0.0005701325458180289
2022-08-12,-0.0037923843860331805
2022-08-15,0.0024316569742182173
2022-08-16,-0.00034213218470944564
2022-08-17,0.016887578769366855
2022-08-18,0.006255711059523146
2022-08-19,0.015712560589848823
2022-08-22,0.016457194479834545
2022-08-23,0.007043139937814813
2022-08-24,0.0029404581682870076
2022-08-25,-0.010134675995801846
2022-08-26,0.020256892523461835
2022-08-29,0.00852580552968702
2022-08-30,-0.008107081696817214
2022-08-31,0.0011742119293442288
2022-09-01,0.0021084079413562495
2022-09-02,0.005060280181121944
